Column1,Column2,amount_2013,amount_2014,amount_2015,amount_2016,amount_2017,amount_yr0,amount_yr1,amount_yr2,amount_yr3,amount_yr4,id,first_gift_year,lapsed_amount,recovered_amount,lapsed_count,recovered_count,max_consec_giving_years,total_giving_years,amount_20132,amount_20143,amount_20154,amount_20165,amount_20176,count_2013,count_2014,count_2015,count_2016,count_2017,lapsed_amount_2013,lapsed_amount_2014,lapsed_amount_2015,lapsed_amount_2016,lapsed_amount_2017,upgraded_amount_2013,upgraded_amount_2014,upgraded_amount_2015,upgraded_amount_2016,upgraded_amount_2017,downgraded_amount_2013,downgraded_amount_2014,downgraded_amount_2015,downgraded_amount_2016,downgraded_amount_2017,amount_yr07,amount_yr18,amount_yr29,amount_yr310,amount_yr411,count_yr0,count_yr1,count_yr2,count_yr3,count_yr4,lapsed_amount_yr0,lapsed_amount_yr1,lapsed_amount_yr2,lapsed_amount_yr3,lapsed_amount_yr4,upgraded_amount_yr0,upgraded_amount_yr1,upgraded_amount_yr2,upgraded_amount_yr3,upgraded_amount_yr4,downgraded_amount_yr0,downgraded_amount_yr1,downgraded_amount_yr2,downgraded_amount_yr3,downgraded_amount_yr4,amount_01_2013,amount_02_2013,amount_03_2013,amount_04_2013,amount_05_2013,amount_06_2013,amount_07_2013,amount_08_2013,amount_09_2013,amount_10_2013,amount_11_2013,amount_12_2013,amount_01_2014,amount_02_2014,amount_03_2014,amount_04_2014,amount_05_2014,amount_06_2014,amount_07_2014,amount_08_2014,amount_09_2014,amount_10_2014,amount_11_2014,amount_12_2014,amount_01_2015,amount_02_2015,amount_03_2015,amount_04_2015,amount_05_2015,amount_06_2015,amount_07_2015,amount_08_2015,amount_09_2015,amount_10_2015,amount_11_2015,amount_12_2015,amount_01_2016,amount_02_2016,amount_03_2016,amount_04_2016,amount_05_2016,amount_06_2016,amount_07_2016,amount_08_2016,amount_09_2016,amount_10_2016,amount_11_2016,amount_12_2016,amount_01_2017,amount_02_2017,amount_03_2017,amount_04_2017,amount_05_2017,amount_06_2017,amount_07_2017,amount_08_2017,amount_09_2017,amount_10_2017,amount_11_2017,amount_12_2017,initial,first_gift,second_year,second_with_gap,multi_year,key_multi_year,recovered_multi_year,inconsistent_multi_year ,recovered_key_multi_year,lapsed_after_first,lapsed_after_first_long,lapsed_after_second,lapsed_multi_year,lapsed_long_multi_year,lapsed_key_multi_year,lapsed_long,Column12,,,,,,,,,,,
1537950,first_gift,0,0,0,0,0,2500,0,0,0,0,1343d0041d6f67109aec841ddfce5f92,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1050236,lapsed_long,0,10000,0,0,0,10000,0,0,0,0,148a4c3014afc925e8b4f5a56aacb778,1/1/2014,10000,0,2,1,1,1,0,10000,0,0,0,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
662033,second_with_gap,0,0,0,1000,0,1000,0,2500,0,0,f7d1a0e461f7d4a05ef6ce387556611b,1/1/2016,1000,2500,3,2,1,2,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1000,0,2500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1412602,lapsed_after_second,0,0,10000,0,5000,10000,0,5000,0,0,89422a02bb7c8deb6ec6e30af9b9a11d,1/1/2015,15000,5000,4,2,1,2,0,0,10000,0,5000,0,0,1,0,1,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,5000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
1435364,lapsed_long,0,0,10000,0,0,10000,0,0,0,0,a497ebdcf3dfe7dbdc5048f0986b18d7,1/1/2015,10000,0,2,1,1,1,0,0,10000,0,0,0,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1614223,lapsed_long,0,5000,0,0,0,5000,0,0,0,0,b97ab27db8882e48a9a0041ec4c1c5b5,1/1/2014,5000,0,2,1,1,1,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1452641,first_gift,0,0,0,0,0,10000,0,0,0,0,6e60a36587a4ac9df18626751e31e252,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
838667,lapsed_long,0,10000,2500,0,0,10000,2500,0,0,0,1f3ccbd04c722cd2b59ff1f91307a0dd,1/1/2014,2500,0,3,2,2,2,0,10000,2500,0,0,0,1,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,7500,0,0,10000,2500,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
424848,lapsed_after_first,0,0,0,0,2500,2500,0,0,0,0,5868fd05445f44f0bb71a25b447cd297,1/1/2017,2500,0,2,1,1,1,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
1396467,first_gift,0,0,0,0,0,2500,0,0,0,0,f34f95682204b05e7ef442196e87d31b,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1073485,lapsed_after_first_long,0,0,0,5000,0,5000,0,0,0,0,5cd7a77d112be991fb659fc4161fa3e1,1/1/2016,5000,0,2,1,1,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1801131,first_gift,0,0,0,0,0,5000,0,0,0,0,d0e457a319e6b8c6849cc6fcc4877cc2,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
828619,lapsed_after_first_long,0,0,0,5000,0,5000,0,0,0,0,eb6a1861eb7096a90bd41916425b2ef2,1/1/2016,5000,0,2,1,1,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
275507,lapsed_after_second,0,0,2500,0,7200,2500,0,7200,0,0,4e9a8388abe76415bf5ef1073c8f7e1d,1/1/2015,9700,7200,4,2,1,2,0,0,2500,0,7200,0,0,1,0,1,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,2500,0,7200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
1989355,lapsed_after_first,0,0,0,0,9900,9900,0,0,0,0,fb18b8c3aef89adc32eb720c5c79cde5,1/1/2017,9900,0,2,1,1,1,0,0,0,0,9900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
12968,lapsed_long,0,0,5000,5000,0,5000,5000,0,0,0,cbf38aac851111b362f1f94a5b478aae,1/1/2015,5000,0,3,2,2,2,0,0,5000,5000,0,0,0,1,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
331644,lapsed_long,2000,0,0,0,0,2000,0,0,0,0,535edb5fedc7b7e6695763415e6e19b0,1/1/2013,2000,0,2,1,1,1,2000,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
584639,lapsed_after_first_long,0,0,0,5000,0,5000,0,0,0,0,e1f0a4f169cad1f92bc8f0e1fd047c0e,1/1/2016,5000,0,2,1,1,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1211133,lapsed_long,0,2500,0,0,0,2500,0,0,0,0,b6d74493a875d7cb604cda7142077aa9,1/1/2014,2500,0,2,1,1,1,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
696847,lapsed_after_second,0,0,5000,0,2500,5000,0,2500,0,0,3945f8df6446614bd8c86e69c9688008,1/1/2015,7500,2500,4,2,1,2,0,0,5000,0,2500,0,0,1,0,1,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,2500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
900949,lapsed_after_first,0,0,0,0,9900,9900,0,0,0,0,9a3bf44172e49e623cb4f5b105ac2da7,1/1/2017,9900,0,2,1,1,1,0,0,0,0,9900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
903945,lapsed_after_first_long,0,0,0,5000,0,5000,0,0,0,0,73c1837ce44b771ff3cfcde860e29985,1/1/2016,5000,0,2,1,1,1,0,0,0,5000,0,0,0,0,2,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
952887,lapsed_after_first,0,0,0,0,22400,22400,0,0,0,0,8c71d886568c9c00dc90aed4d20f29f1,1/1/2017,22400,0,2,1,1,1,0,0,0,0,22400,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22400,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,2500,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
1776539,lapsed_after_first,0,0,0,0,54236,54236,0,0,0,0,ea831c2c2f3d231b6ba57e90a17b7160,1/1/2017,54236,0,2,1,1,1,0,0,0,0,54236,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54236,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35652,18584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
1159039,lapsed_long,0,2500,0,0,0,2500,0,0,0,0,a13265d7ce0af772cea7856975831873,1/1/2014,2500,0,2,1,1,1,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1505811,lapsed_after_first,0,0,0,0,5000,5000,0,0,0,0,cde9c8256e6f3f469e69e7f139dac27a,1/1/2017,5000,0,2,1,1,1,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
1117321,first_gift,0,0,0,0,0,4489,0,0,0,0,5ba7194acaa53bc7ac2e1488d662d057,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
502261,lapsed_long,0,0,5000,0,0,5000,0,0,0,0,c94af51521da4ad973bb07b6c54de098,1/1/2015,5000,0,2,1,1,1,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1542498,lapsed_long,0,0,5000,0,0,5000,0,0,0,0,cbdafe4a52d3822228ee11809b6fc30b,1/1/2015,5000,0,2,1,1,1,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1713131,lapsed_long,0,0,1000,0,0,1000,0,0,0,0,c1ebd11ce004942cb27db9f406325e89,1/1/2015,1000,0,2,1,1,1,0,0,1000,0,0,0,0,1,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
839695,lapsed_after_first,0,0,0,0,2500,2500,0,0,0,0,0e5e2619c01686d24429a0f61fe80a8d,1/1/2017,2500,0,2,1,1,1,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
554169,lapsed_long,0,0,159589,90411,0,159589,90411,0,0,0,22fca1023a79a94712ff704683227d58,1/1/2015,90411,0,3,2,2,2,0,0,159589,90411,0,0,0,2,3,0,0,0,0,0,90411,0,0,0,0,0,0,0,0,69178,0,159589,90411,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104989,54600,49921,40490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
197721,first_gift,0,0,0,0,0,25000,0,0,0,0,2254d27d9787754c88e01857a44e6fdf,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1112620,lapsed_after_first_long,0,0,0,2500,0,2500,0,0,0,0,e54274ac273c48baed564e682178ebde,1/1/2016,2500,0,2,1,1,1,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1852702,lapsed_after_first_long,0,0,0,500,0,500,0,0,0,0,fc5688dd6daf681f63119fc2ca68c6b2,1/1/2016,500,0,2,1,1,1,0,0,0,500,0,0,0,0,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1960370,lapsed_long,0,0,1000,0,0,1000,0,0,0,0,7072b52f71bb8fd5cdf43daf7d1246d3,1/1/2015,1000,0,2,1,1,1,0,0,1000,0,0,0,0,1,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
206,lapsed_after_first_long,0,0,0,5500,0,5500,0,0,0,0,0eb06b6bb16a1f5f5bbbce9e8bc77e8f,1/1/2016,5500,0,2,1,1,1,0,0,0,5500,0,0,0,0,2,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
